quality_net_profit_to_total_revenue,quality_DECM,quality_ROE,quality_ROA,quality_ACCA,quality_GMI,stock_net_asset_per_share,stock_net_operate_cash_flow_per_share,stock_eps,stock_retained_earnings_per_share,stock_cashflow_per_share,stock_market_cap,growth_PEG,growth_net_profit_growth_rate,growth_total_revenue_growth_rate,growth_net_asset_growth_rate,growth_net_operate_cashflow_growth_rate,emotional_VOL20,emotional_DAVOL20,emotional_VOSC,emotional_VMACD,emotional_ATR14,risk_Variance60,risk_sharpe_ratio_20,risk_Kurtosis60,risk_Skewness60,risk_sharpe_ratio_60,momentum_ROC60,momentum_Volume1Q,momentum_TRIX30,momentum_Price1Q,momentum_PLRC36,technical_MAC60,technical_boll_up,technical_boll_down,technical_MFI42,ticker,date
,,,,,,,,,,,,,,,,,0.016650398170100198,1296940.1,-403083.83333333326,-66545.34028275637,2.2278571428571436,0.0002586646651730115,-1.1815584942536639,0.6315978792659961,0.6584090041037042,-1.3559767721373408,-0.1097050173781302,76157690.0,-0.002171740442628578,-12.309999999999988,-0.04474797209860171,-2.580047596562622,112.55986521676896,94.5288014498977,49.1940942800527,A,2020-12-31
,,,,,,,,,,,,,,,,,0.016221943526818994,1307355.65,-6720.449999999953,-65376.78700827062,2.243571428571429,0.00025781300692914277,-1.1835436883748711,0.6459259074336658,0.6548815035870689,-1.3551474634361977,-0.10704301560104612,74618967.0,-0.002139318898343623,-11.870000000000005,-0.04536501616793576,-2.5616205517702326,112.22626089539148,94.46673910460854,46.646885703604426,A,2020-12-31
,,,,,,,,,,,,,,,,,0.015856597372055897,1303090.65,-157781.1166666667,-68530.54408735991,2.1171428571428583,0.000252471874505151,-1.1573658084643828,0.7078344406116134,0.6274227678319344,-1.3452183107020925,-0.08603238866396769,73804867.0,-0.0021053446282708332,-9.350000000000009,-0.058109444965115054,-2.5329423087024736,112.01770054026493,94.36363279306842,48.99875802039244,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01602838632614311,1298719.25,-152335.18333333335,-71629.03274790244,2.104285714285715,0.00024410195525036388,-1.1945088791999248,0.8311643957120278,0.6684323465906328,-1.3519224615235124,-0.07182633317602642,72818111.0,-0.002072472024140515,-7.609999999999999,-0.0476088745410812,-2.5290448687877074,111.94809333736352,94.17957332930315,46.95608042703356,A,2020-12-31
,,,,,,,,,,,,,,,,,0.015623624803228044,1314154.1,-52139.94999999995,-71924.63332901988,2.162142857142857,0.00021973070176818345,-1.3060066158491872,1.0737443705741427,0.6404198499098543,-1.4748792028139093,-0.11159657746222469,72401157.0,-0.002042250225996689,-12.260000000000005,-0.04722433741565668,-2.5414442527886933,111.67158371056671,94.04741628943329,46.95683937326064,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01567274132651234,1331225.85,69095.93333333335,-69063.76499920618,2.122857142857142,0.00022058035144501982,-1.2631818567060016,1.0329194781277404,0.6277522212853619,-1.4681754851724353,-0.10855173664641335,72014344.0,-0.002012251676875021,-11.969999999999999,-0.05235407576045037,-2.5308324140515595,111.33048216750086,93.98951783249913,46.65704913197238,A,2020-12-31
,,,,,,,,,,,,,,,,,0.015430375019309502,1294520.85,226913.5166666666,-62122.11542694806,2.0649999999999986,0.00022076705596461784,-1.3414404460812153,1.0392398333547694,0.6419843386511779,-1.472471067923243,-0.11246255786511755,72085889.0,-0.0019836045159135063,-12.39,-0.05445951500205515,-2.5313065155378354,110.9854752119278,93.9215247880722,44.39303913202095,A,2020-12-31
,,,,,,,,,,,,,,,,,0.015426895603664026,1373740.25,1600426.85,-18429.593654866796,2.2264285714285705,0.000220599188656231,-1.3429514643445934,1.0199340535872845,0.6140780803686371,-1.4635300643909808,-0.10489766081871349,73822389.0,-0.001955435446668319,-11.480000000000004,-0.05945852244074645,-2.5234484600713785,110.67081523432988,93.85351809900344,41.20324944238462,A,2020-12-31
,,,,,,,,,,,,,,,,,0.015399146566268366,1405891.15,774728.8999999999,-11.330403398023918,2.2185714285714275,0.00022057144807320527,-1.3591179071365656,1.0231912974413933,0.6167796898849582,-1.4644600497147147,-0.10556621880998078,74038266.0,-0.0019277454334865052,-11.549999999999997,-0.046690988223246244,-2.515362219809603,110.34037623937925,93.7989570939541,42.193130987203354,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01535504082998175,1452665.7,757601.4833333334,16439.827277484117,2.0142857142857133,0.00021923128276830233,-1.3893328665633788,1.1051132680670532,0.6562321191555641,-1.4810829403005714,-0.11515426497277674,73902751.0,-0.0019011809552902381,-12.689999999999998,-0.04582477645146099,-2.5137433688965274,109.92976448942956,93.78656884390377,41.23356953098143,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01523574495115022,1440150.7,-253968.4833333334,4031.380049671745,1.8542857142857139,0.0002102834327812956,-1.3738613694193496,1.434571945362005,0.7099877913890121,-1.537903807917847,-0.13448888888888885,72682109.0,-0.001875728393975984,-15.129999999999995,-0.02586451944417112,-2.512499332420049,109.25974590907481,93.95225409092521,39.414471847080954,A,2020-12-31
,,,,,,,,,,,,,,,,,0.015501619420378887,1431260.7,-23138.483333333395,-1165.1118441191502,1.7642857142857136,0.00021482360202465132,-1.277318307973354,1.2269154668036906,0.663845277207305,-1.5056202604183335,-0.12235649546827802,72836309.0,-0.0018473918647851084,-13.77000000000001,-0.04111175760710295,-2.4704318780514853,108.50430549583405,94.24869450416597,41.49789171485708,A,2020-12-31
,,,,,,,,,,,,,,,,,0.015722926252592778,1400510.15,101332.3666666667,-2538.6623696382158,1.8157142857142847,0.00021114751281731632,-1.2950762020515219,1.3178151129065576,0.6784228931862336,-1.5094867164143755,-0.11518941453688605,73011398.0,-0.001819484803770255,-12.710000000000008,-0.01195436011954365,-2.458786353941136,107.95639789716643,94.3729354361669,39.29957429649838,A,2020-12-31
,,,,,,,,,,,,,,,,,0.015948459039607288,1409639.15,-76183.6000000001,-8663.022659292445,1.8257142857142838,0.00020973170516782916,-1.2991153734684326,1.3551014425731698,0.6836940072112009,-1.5109554150965834,-0.11236058622914553,72791016.0,-0.001795236891003693,-12.189999999999998,-0.025115809348174478,-2.480339737698486,107.5891777894944,94.33382221050563,39.03820669997528,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01465641487706034,1393402.4,-307747.19999999995,-20641.75501855323,1.798571428571426,0.00020922767895656128,-1.286690130542637,1.3021342408322694,0.6227298809612608,-1.4872175589774022,-0.09240399887881903,72516732.0,-0.001771646673942362,-9.89,-0.02345727935187014,-2.4741808076071976,107.30120033112652,94.29213300220678,40.63319814589183,A,2020-12-31
,,,,,,,,,,,,,,,,,0.014188435934471064,1350603.95,-299438.28333333344,-31729.544401575346,1.7178571428571405,0.00020626416948757906,-1.3688797856515262,1.3379301641640529,0.5761991919056689,-1.4708094029883516,-0.07088559483086274,71842157.0,-0.0017467558469208555,-7.459999999999994,-0.017117896183950876,-2.4478452062952414,107.11628555429138,94.2283811123753,42.68472027911939,A,2020-12-31
,,,,,,,,,,,,,,,,,0.012535199285861115,1304735.55,-101317.8666666667,-37113.62527028611,1.7721428571428544,0.00019208476466783136,-1.678209689981913,1.573681209543908,0.6994034930358787,-1.4921937261115752,-0.045450093055147425,70607632.0,-0.0017214947100445688,-4.640000000000001,-0.01068011031833771,-2.4290899398626777,107.08097705092194,94.10902294907805,42.73040617949829,A,2020-12-31
,,,,,,,,,,,,,,,,,0.008710402239724578,1279527.75,-210723.93333333335,-45187.81573823979,1.7742857142857116,0.00019253474886714355,-2.6069708455444185,1.533552224173343,0.6784865717394745,-1.4842020560225184,-0.040482258380709624,70144076.0,-0.0016946334300009802,-4.1299999999999955,0.007808145949204537,-2.396558905561548,107.0382343084954,94.01409902483796,42.857256515995516,A,2020-12-31
,,,,,,,,,,,,,,,,,0.007411865709176015,1260502.1,-383139.19999999995,-57411.72257980611,1.7764285714285688,0.00019254992725868528,-2.9384873939120566,1.5333401700674996,0.6789347536752489,-1.4843223721108563,-0.04062561479441271,69742512.0,-0.0016672710904369614,-4.1299999999999955,0.022273545083385304,-2.3730067188563453,107.007845143242,93.90682152342468,42.81874545227543,A,2020-12-31
,,,,,,,,,,,,,,,,,0.008293980389121545,1306367.3,817235.8999999999,-35669.57191289775,1.874285714285712,0.00016466819202953114,-2.4878038823499646,0.8289073284945673,0.3140197180095968,-1.6402582300950606,-0.0655413051678612,70625346.0,-0.0016353049393892372,-6.950000000000003,0.016885655648425146,-2.3057472166854893,106.73434114976301,93.94865885023701,44.125520049002795,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01026378968806456,1340646.75,367214.2333333334,-27593.87347797607,1.9192857142857116,0.00017424374880239428,-2.120810931810539,0.722313142415109,0.21272573667284586,-1.612930589682242,-0.07932715282423777,71075146.0,-0.0016067255617445708,-8.299999999999997,-0.001391423871651143,-2.315480732994118,106.57770233381552,93.82863099951783,44.03509081295138,A,2020-12-31
,,,,,,,,,,,,,,,,,0.010147818807023739,1361968.5,464954.44999999995,-17081.490172518417,1.6707142857142827,0.00016993782589781978,-2.12210495498048,0.9021518149409297,0.2630908169543253,-1.6573638038557603,-0.0964490910803428,71904573.0,-0.0015819031376694825,-10.239999999999995,0.0029722476986313584,-2.3321212488816485,106.3046938151048,93.7603061848952,43.337947373885505,A,2020-12-31
,,,,,,,,,,,,,,,,,0.0105612368542742,1364619.2,-74105.78333333344,-22013.906055942643,1.7092857142857116,0.00017226182590475677,-1.9961157236481342,0.8051766846073424,0.2494159286706094,-1.637834713778806,-0.0905685117542381,71965187.0,-0.0015569829610072583,-9.670000000000002,-0.010280405178775043,-2.3123905249952372,105.93270473565127,93.80996193101538,45.52090042441054,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01110085245827823,1380240.3,166306.8500000001,-19759.002689921297,1.742142857142854,0.00017247190075349276,-1.9376882687221586,0.8004648787368105,0.24798194444700103,-1.637303580615568,-0.09090909090909093,72444909.0,-0.0015366067865503208,-9.530000000000001,-0.013665774207942794,-2.340069832281685,105.7446923102466,93.6803076897534,45.257300242413024,A,2020-12-31
,,,,,,,,,,,,,,,,,0.012046924948185005,1381368.0,-37083.483333333395,-23019.536816040054,1.7928571428571405,0.0001794005677129088,-1.6684894954710974,0.6178529471670902,0.2569928257696808,-1.5889112315704375,-0.07896979452703345,72851009.0,-0.00151462508161615,-8.340000000000003,-0.017561271239213472,-2.308584698002363,105.43483186114234,93.71216813885765,47.30906786799689,A,2020-12-31
,,,,,,,,,,,,,,,,,0.013151769224320903,1375047.0,-79717.06666666665,-26926.867792844307,1.8221428571428544,0.00018900500496002608,-1.651739423861016,0.442077501893421,0.23517697909231874,-1.5772962559208716,-0.10124182386956103,73357924.0,-0.0014976776314638007,-10.679999999999993,-0.023504699279333297,-2.343602911238918,105.17403588283005,93.61696411716997,45.298152567028126,A,2020-12-31
,,,,,,,,,,,,,,,,,0.013943306541828907,1372944.75,157886.2666666666,-23831.500993876485,1.8228571428571405,0.00019366934087689406,-1.469032021846794,0.346061626797659,0.24399135323578383,-1.548554923439046,-0.09409559512652302,73704824.0,-0.001479801222882715,-10.040000000000006,-0.014945014416951619,-2.322023522545777,104.72066693603774,93.73566639729559,45.804862898199985,A,2020-12-31
,,,,,,,,,,,,,,,,,0.013944711969122735,1297066.75,74988.93333333335,-22947.280375158647,1.797142857142855,0.0001914929960964324,-1.4869839617734852,0.4055730885640346,0.2215347738957746,-1.5456153873583378,-0.08516900873528294,74295064.0,-0.001461808466693415,-8.969999999999999,-0.007386747802569316,-2.307423129056758,104.38171275859435,93.77562057473901,45.510335579871345,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01395765703214663,1305088.65,909846.3833333333,1375.3500964178238,1.817142857142856,0.00019154326070393068,-1.4942172894029364,0.40481102505315125,0.22497421076556245,-1.5465642507353234,-0.08604606891300215,75557497.0,-0.0014444282614110016,-9.040000000000006,-0.007803253187244175,-2.2998344943803772,104.0503733905822,93.80562660941783,41.704727812549706,A,2020-12-31
,,,,,,,,,,,,,,,,,0.014049499701215174,1267469.25,-27722.716666666558,-1808.4484290063847,1.8521428571428555,0.00019194593464957646,-1.50174263410118,0.40570942206739447,0.26552109232782956,-1.5592113744114315,-0.09685069246822242,75878923.0,-0.0014295325246584945,-10.210000000000008,-0.00209049547863005,-2.3119113985432165,103.67725880849319,93.83840785817348,39.51913067406168,A,2020-12-31
,,,,,,,,,,,,,,,,,0.014155520965722174,1392778.5,2157938.25,56476.243316533975,1.807857142857142,0.00019275834118208696,-1.5165867342860657,0.389832340582602,0.2945692694525159,-1.5666270688806365,-0.10490372759176707,78338805.0,-0.0014187203264258708,-11.060000000000002,0.026948590381426163,-2.3429481538737207,103.30104327571212,93.84595672428787,35.850496399802395,A,2020-12-31
,,,,,,,,,,,,,,,,,0.013994644296332397,1394558.5,-87870.08333333326,48544.150042191846,1.809285714285713,0.00019569303964950467,-1.6425587156124937,0.333791053056678,0.3394376996935199,-1.5776285026160004,-0.12197428139183061,78856205.0,-0.0014150494639686428,-12.900000000000006,0.007779154619303341,-2.4098849296517955,102.92723950646875,93.78976049353126,33.9641525088912,A,2020-12-31
,,,,,,,,,,,,,,,,,0.013862687365452564,1423504.45,563975.0166666666,59646.591731070075,1.8007142857142853,0.00019282450921776365,-1.6157875570386946,0.39755286640913,0.30454099828948467,-1.570903453244927,-0.10829493087557605,79987979.0,-0.0014168874523227126,-11.280000000000001,-0.02242517507471342,-2.4677083552733308,102.69627016575328,93.6447298342467,33.64298687830099,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01445311488284243,1434716.45,27455.366666666698,55016.871135136345,1.8221428571428575,0.0002007173744320289,-1.5842228761780417,0.2553683667072501,0.29947197132504794,-1.5642829741739082,-0.12697343088178667,80027078.0,-0.0014287221886294388,-13.189999999999998,-0.061574700788585957,-2.578011522434494,102.62717248476088,93.27416084857245,33.717452119641564,A,2020-12-31
,,,,,,,,,,,,,,,,,0.014454310428354123,1471984.2,302965.2666666666,58542.5044019639,1.8871428571428572,0.00019740190603057944,-1.6688096235893786,0.3081414184584425,0.3162935965168042,-1.5703758825984573,-0.12171602873167363,80595284.0,-0.0014521113641711159,-12.36999999999999,-0.04348793512658233,-2.7156141844424155,102.8336582001784,92.6553417998216,30.649163448038806,A,2020-12-31
,,,,,,,,,,,,,,,,,0.014306306579679485,1473992.65,-407390.94999999995,42139.30535781919,1.8807142857142867,0.00019286619006622603,-1.7028355886855113,0.45500536544970255,0.345199867201086,-1.604177786375399,-0.13285492629945697,80729457.0,-0.0014839564857950238,-13.700000000000003,-0.03986313040784273,-2.834285001541531,102.84781962581908,92.18451370751427,30.69833355460237,A,2020-12-31
,,,,,,,,,,,,,,,,,0.014478304463615818,1476911.1,-218672.56666666665,32377.28284839634,1.8592857142857153,0.0001803796194225409,-1.6516410722916008,0.5365280165008655,0.4042670683647247,-1.6144076408629382,-0.10088991100889914,81151054.0,-0.0015206954914464,-10.090000000000003,-0.03764041819597386,-2.9259327506861297,102.9873109327836,91.7086890672164,32.55367974726266,A,2020-12-31
,,,,,,,,,,,,,,,,,0.014341785631903034,1482473.9,-288684.2333333334,21555.257127695717,1.79857142857143,0.00017719500302176844,-1.6978372613398305,0.686410408028597,0.45907796339404805,-1.6492899029232433,-0.11539221497727714,81497054.0,-0.0015616926948420762,-11.679999999999993,-0.03174723400435375,-3.016904469360256,103.04947245119494,91.25719421547176,31.6574585761811,A,2020-12-31
,,,,,,,,,,,,,,,,,0.014341766230639857,1515597.3,82094.69999999995,21864.803444240708,1.7078571428571447,0.00017723438310537836,-1.6978671223277362,0.6869763971820485,0.4624619242797611,-1.6502574882276275,-0.11620764810778685,81576558.0,-0.0016062368402870453,-11.730000000000004,-0.037599136436345826,-3.1057532055462787,103.1153158605882,90.80035080607848,28.473469773671695,A,2020-12-31
,,,,,,,,,,,,,,,,,0.013597549540141102,1486493.5,41142.21666666656,21302.803363748826,1.6557142857142881,0.00017692521080757125,-1.845488385874223,0.6801852682291777,0.4328224770970057,-1.6413565454705892,-0.10886050688485328,82266407.0,-0.0016525389233423837,-10.909999999999997,-0.030461211669265298,-3.18060214221795,103.18099826009868,90.37100173990132,28.17369332547956,A,2020-12-31
,,,,,,,,,,,,,,,,,0.012517769638803956,1484288.5,133741.55000000005,23406.106360047357,1.596428571428573,0.00017691982563512444,-1.921600347663398,0.6803381129627466,0.43274287865866984,-1.6413435174160016,-0.1088332830871269,82437507.0,-0.0017010635937891871,-10.829999999999998,-0.025648907103825058,-3.262714229351772,103.29090538132992,89.90009461867008,28.087625479300698,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01252904285529152,1457970.3,-238764.81666666665,15009.43866744428,1.633571428571431,0.00017264718719189957,-1.9289511075814785,0.7972250632179749,0.43591224820554375,-1.646482994087356,-0.09806530862933768,82545889.0,-0.0017520006167403013,-9.579999999999998,-0.03546682491239961,-3.349757301658073,103.47324357701358,89.39842308965306,28.127796435894382,A,2020-12-31
,,,,,,,,,,,,,,,,,0.012055079269832968,1497714.6,531725.1833333333,29035.514202973805,1.6585714285714306,0.0001704074289429722,-2.043137780958653,0.8488663499690668,0.3930961742247516,-1.6358568528891129,-0.08272783890388206,83308489.0,-0.0018032285594743458,-7.969999999999999,-0.0330106133951501,-3.418152077834179,103.64217124587468,88.96382875412529,30.70857671512546,A,2020-12-31
,,,,,,,,,,,,,,,,,0.011750450885005967,1494153.5,-88537.68333333335,24727.760783278383,1.643571428571431,0.0001714199176174972,-2.0692291508770873,0.8495466872009929,0.4482588091490457,-1.6541076021091006,-0.0992673614694045,83462261.0,-0.0018566140117038943,-9.61999999999999,-0.037813052946780945,-3.506564398069898,103.83950279118474,88.44583054214857,30.757155149484575,A,2020-12-31
,,,,,,,,,,,,,,,,,0.010429997120635248,1546588.5,811763.1333333333,46448.7712170498,1.6592857142857167,0.00016823687556706936,-2.506630631350605,1.0206251961897603,0.5138743069980299,-1.712817034953007,-0.12897992293652402,84842212.0,-0.001914508524211822,-12.719999999999999,-0.040224697413538624,-3.6219705148917143,104.03961704006241,87.82171629327092,28.442680647853308,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01051000757385583,1556954.2,-70846.68333333335,41992.54260627157,1.759285714285717,0.00017350751322119126,-2.2919118280723905,0.7808953889873568,0.45420402960641176,-1.660282109937788,-0.1107714256598389,85264541.0,-0.001971322302224965,-10.86999999999999,-0.039699631946581104,-3.6854494324445,104.13941115283977,87.3595888471602,30.41347747778852,A,2020-12-31
,,,,,,,,,,,,,,,,,0.008942268647826705,1577969.2,391455.06666666665,50562.540007103235,1.8150000000000028,0.00017041057443790777,-2.84768298923437,0.9515136312572229,0.5225148552775923,-1.7018059307386648,-0.12899979875226397,84908696.0,-0.0020280502762375363,-12.819999999999993,-0.041402782056987775,-3.758432425582967,104.19819555209575,86.8734711145709,32.9046053354015,A,2020-12-31
,,,,,,,,,,,,,,,,,0.012171983137301738,1570322.65,-253400.8833333333,40344.09957668907,1.6950000000000023,0.0001890162829065606,-1.9498240877502435,0.7561409535296933,0.5936011625375375,-1.5804686061490434,-0.10361445783132524,84822593.0,-0.002076171880008304,-10.319999999999993,-0.057659208261617856,-3.744581170514479,104.10737959574546,86.62028707092121,34.8184589310155,A,2020-12-31
,,,,,,,,,,,,,,,,,0.012216118143813922,1524141.35,-166195.05000000005,33250.06708522816,1.6028571428571456,0.00018931873408599306,-1.9631442547883844,0.7811723292397371,0.6330281304365405,-1.5932729475003058,-0.1139911929543635,84702423.0,-0.0021182137668066536,-11.39,-0.04924488146858319,-3.7476250176685966,104.0092607896056,86.33873921039441,34.996638139098906,A,2020-12-31
,,,,,,,,,,,,,,,,,0.012244943358357095,1551532.1,360851.9833333334,41745.486338889925,1.6550000000000022,0.00018891378321432106,-1.9148523823973003,0.8047788956382548,0.6422130787674275,-1.597701337921191,-0.11597090764172562,85433341.0,-0.002153717150682133,-11.64,-0.03829756547825092,-3.7396859274803944,103.86220693296454,86.09779306703547,38.54371423829038,A,2020-12-31
,,,,,,,,,,,,,,,,,0.012194314257251414,1452928.6,62895.733333333395,41313.24461076246,1.6121428571428587,0.00018821328591481077,-1.9106570584592357,0.8207548926206165,0.6346794890942246,-1.596292819405168,-0.11275397304365327,85717156.0,-0.002184341708102,-11.210000000000008,-0.04916729577013712,-3.7417801882942996,103.76659447696692,85.81973885636641,35.45772438393834,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01182306055411596,1436648.6,-520022.6000000001,24314.818607743597,1.6185714285714303,0.00018755594938041286,-1.916888657918335,0.8315448794495447,0.6210128603862559,-1.5930511784899566,-0.1083164300202839,85249356.0,-0.002210873017975512,-10.679999999999993,-0.05819185927592552,-3.7466900032047192,103.70437762357665,85.52595570975669,37.666279833548174,A,2020-12-31
,,,,,,,,,,,,,,,,,0.011818429121755925,1394255.15,-356850.91666666674,12771.033322710777,1.7157142857142864,0.00018773453380397861,-1.9416484858765006,0.8409458995057171,0.6392354469820494,-1.5985641435387223,-0.1129146799228974,84365395.0,-0.002234523638770969,-11.129999999999995,-0.05785588050852286,-3.7595190525719175,103.64399078944157,85.21534254389175,37.676587234391796,A,2020-12-31
,,,,,,,,,,,,,,,,,0.010805139936501607,1403763.4,135365.33333333326,16193.225008876063,1.8550000000000009,0.00018759519820807166,-2.040026181589151,0.843404667953374,0.6365036379020818,-1.5979367447481039,-0.11201878893086911,84962380.0,-0.0022563235851625896,-10.970000000000013,-0.06519222256274038,-3.7796401378711977,103.61272347747307,84.88094318919359,35.41701841413942,A,2020-12-31
,,,,,,,,,,,,,,,,,0.01048275086136886,1397452.45,99054.6499999999,18444.62620282243,2.0242857142857154,0.00017655522081416508,-2.0741787208738667,0.9802104648230345,0.7613171346719143,-1.6236638918175321,-0.09491276014294725,85256781.0,-0.002278166981356411,-9.030000000000001,-0.0649942467844653,-3.816846761950572,103.69124651011927,84.50142015654743,35.404534310006895,A,2020-12-31
